21;4;10;0;0.995804;0.001091;muon
38;3;9;0;1.94241;0.460938;electron
35;5;8;0;0.670463;0.00823975;muon
29;4;12;0;0.686222;0.00823975;muon
40;4;9;0;1.66377;0.00025177;muon
33;2;8;0;1.79492;0.00025177;muon
33;4;6;0;1.29628;0.000637054;electron
38;4;8;0;0.767049;0.000156403;muon
36;4;11;0;0.814933;0.000156403;muon
34;4;8;0;1.11899;0.000499725;muon
32;4;6;0;1.14728;0.000499725;muon
32;4;8;0;1.0562;0.792969;electron
32;4;4;1;1.02705;0.773438;electron
20;3;8;0;1.12618;0.00442505;muon
35;3;9;0;1.1291;0.00442505;muon
36;5;8;0;1.66221;0.00174713;muon
29;4;8;0;1.68263;0.00174713;muon
39;4;8;0;1.22818;0.000274658;muon
30;4;10;0;1.29033;0.000274658;muon
30;4;6;0;1.40157;0.671875;electron
30;4;7;0;1.24982;0.535156;electron
31;4;8;0;0.954729;0.000976562;muon
0;4;9;0;0.956338;0.000976562;muon
31;4;8;0;1.14446;0.00151825;muon
31;4;11;0;1.16696;0.00151825;muon
33;5;8;0;0.988764;0.789062;electron
0;3;8;0;1.40568;0.000499725;muon
35;3;8;0;1.41585;0.000499725;muon
36;4;4;0;1.81885;0.000156403;muon
39;4;8;0;1.87448;0.000156403;muon
30;4;8;1;0.84103;0.000341415;muon
21;5;8;0;0.853566;0.000341415;muon
30;4;8;0;0.957677;0.000207901;muon
23;4;8;0;0.989387;0.000207901;muon
0;3;9;0;0.95604;0.8125;muon
27;4;8;0;0.994347;0.8125;muon
35;4;8;0;1.76;0.640625;electron
18;4;8;0;0.996531;0.00186157;electron
33;4;8;1;1.51094;0.000648499;muon
32;4;8;0;1.59197;0.000648499;muon
0;3;9;0;1.15805;0.792969;electron
0;5;8;0;0.776668;0.00188446;muon
35;4;8;0;0.793758;0.00188446;muon
35;4;8;0;1.11684;0.0022583;electron
37;5;6;0;0.722525;0.257812;electron
26;3;8;0;1.11426;0.00118256;muon
28;4;8;0;1.12262;0.00118256;muon
24;4;10;1;1.42714;0.00151825;electron
35;4;7;0;1.01365;0.000341415;electron
24;4;8;0;1.45966;0.00025177;muon
31;4;8;0;1.49476;0.00025177;muon
20;4;7;0;0.749836;0.792969;electron
32;3;9;0;1.24259;0.000999451;electron
36;4;8;0;1.57413;0.169922;electron
29;4;8;0;2.07451;0.000326157;muon
39;4;10;1;2.11171;0.000326157;muon
36;4;9;0;1.68314;0.169922;electron
0;4;9;0;1.37746;0.000930786;electron
34;3;8;0;4.98423;0.000862122;electron
38;5;8;0;0.703526;0.000545502;muon
22;5;7;0;0.716504;0.000545502;muon
29;4;6;0;0.937496;0.00069809;muon
20;6;8;0;0.963363;0.00069809;muon
25;4;8;0;1.32862;0.000207901;electron
32;3;7;0;1.48711;0.00144958;muon
40;4;8;0;1.52386;0.00144958;muon
35;4;8;0;0.9071;0.605469;electron
0;5;10;1;1.12226;0.00408936;electron
0;3;8;0;1.32786;0.00144958;muon
31;4;8;0;1.34506;0.00144958;muon
33;5;9;0;0.872089;0.000724792;muon
23;4;8;1;0.878406;0.000724792;muon
